student_id,student_name,grade,school_name,reading_score,math_score,school_type,school_budget
22298780,Janice Torres,10th,Wagner High School,51.7,80.7,Public,846745
81627512,Rebecca Anderson,11th,Silva High School,69.7,84.7,Public,991918
52420298,Paige Rios,10th,Dixon High School,55,70.5,Charter,870334
82927554,David Villa,12th,Bowers High School,85.5,84.3,Public,848324
61329173,Matthew Ford,11th,Sullivan High School,72.9,45.7,Public,961125
23321232,James Bruce,11th,Sullivan High School,94.1,69.7,Public,961125
59603209,Keith Robinson,10th,Wagner High School,71.1,53.4,Public,846745
32317855,Theodore Wilkinson,10th,Dixon High School,45.2,68.8,Charter,870334
67606722,Lauren Smith,12th,Silva High School,49.8,19.8,Public,991918
106312278,Sarah Mitchell,10th,Montgomery High School,39,55,Charter,893368
122753455,James Fischer,9th,Campos High School,,44.1,Public,957299
87079452,Christine Scott,11th,Wagner High School,92.3,67.1,Public,846745
68695376,Misty Jackson,11th,Montgomery High School,75.6,71.3,Charter,893368
13532400,Ashley Carlson,12th,Odonnell High School,64.7,59.7,Public,959474
54864755,Joan Wolfe,9th,Turner High School,,47.3,Public,956438
88720108,Edward Stanton,10th,Wagner High School,,76.1,Public,846745
105217646,Tracey West,10th,Campos High School,64.8,,Public,957299
49074738,Ashley Jackson,9th,Woods High School,52.2,80.2,Public,912243
49672334,Brian Johnson,11th,Silva High School,98,74.8,Public,991918
116930792,Luis Mclaughlin,10th,Green High School,36.4,61.7,Charter,832670
114115292,Edward Perez,9th,Odonnell High School,78.4,71.8,Public,959474
83527445,Teresa Rosales,10th,Dixon High School,,87.7,Charter,870334
50053625,Jillian Rodriguez,9th,Turner High School,81.9,65.6,Public,956438
118556747,Joseph Hudson,12th,Odonnell High School,60.2,55.7,Public,959474
90717112,Larry Reynolds,10th,Dixon High School,93.7,85.6,Charter,870334
107091446,Scott Smith,12th,Montgomery High School,63.2,66.5,Charter,893368
55267351,Michael Beck,10th,Turner High School,75,80.8,Public,956438
29345267,Charles Ruiz,11th,Montgomery High School,66.1,,Charter,893368
14169733,Brandi Medina,10th,Sullivan High School,91.7,72.8,Public,961125
121754332,Michael Lucero,10th,Green High School,73.1,73.4,Charter,832670
74365674,Kevin Castillo,12th,Green High School,69.6,50.3,Charter,832670
112274368,Michele Barnes,9th,Turner High School,,64.1,Public,956438
108484230,Lisa Berry,12th,Campbell High School,58.6,83.7,Charter,960726
97768148,Phillip Kennedy,9th,Silva High School,68.4,77.1,Public,991918
23468881,Jennifer Griffin,9th,Green High School,,57.6,Charter,832670
12683156,Nicolas Olson,10th,Dixon High School,70.2,62.8,Charter,870334
55202523,Cody Walker,12th,Montgomery High School,61.3,80.7,Charter,893368
80243858,Holly Thomas,10th,Wagner High School,74,57.7,Public,846745
121801557,David Caldwell,11th,Dixon High School,89.9,79.4,Charter,870334
86273709,Barbara Jones,10th,Dixon High School,42.6,48.7,Charter,870334
50886232,Michelle Osborne,12th,Richard High School,59.1,53.2,Charter,889699
60844714,Richard Gonzalez,12th,Campbell High School,55.9,35,Charter,960726
89385429,David Martinez,10th,Dixon High School,71,55.9,Charter,870334
115004072,Heidi Dawson,10th,Montgomery High School,46.9,72.4,Charter,893368
72105373,Stephanie Mejia,11th,Green High School,77.3,73.5,Charter,832670
77523374,Bradley Bell,9th,Sullivan High School,53.3,28.9,Public,961125
115815122,Andre Good,12th,Wagner High School,78,45.4,Public,846745
128360606,Oscar Moran,9th,Montgomery High School,64.6,76.9,Charter,893368
77933155,James Allen,9th,Silva High School,59.2,58.9,Public,991918
105141482,Jorge Jones,9th,Richard High School,70.8,74.5,Charter,889699
58751958,Kevin Medina,11th,Montgomery High School,72.6,62.7,Charter,893368
99277352,Kristi Stone,9th,Sullivan High School,66,54.5,Public,961125
82395270,Christopher Blackburn,9th,Richard High School,55.4,72.4,Charter,889699
106054387,Grace Douglas,9th,Sullivan High School,89,56.8,Public,961125
57444211,Jeremy Chavez,12th,Wagner High School,50.7,66.8,Public,846745
91281553,Michelle Moore,12th,Bowers High School,77.5,57.1,Public,848324
29683738,Gerald Mendoza,11th,Montgomery High School,69.8,60.6,Charter,893368
36517114,Glenn Arroyo,9th,Campos High School,59.7,50.4,Public,957299
80400028,Troy Whitney,9th,Silva High School,48.2,75,Public,991918
69690309,Robert Waller,12th,Montgomery High School,58.1,47.3,Charter,893368
59187631,Frances Mercer,10th,Wagner High School,54.5,67.7,Public,846745
68451442,Kelly Jensen,10th,Turner High School,82.3,51.7,Public,956438
71370594,Christopher Miller,9th,Green High School,62.3,51.4,Charter,832670
15798857,Jeffery Williams Jr.,10th,Turner High School,50.3,80.8,Public,956438
48182304,Colleen Boone,11th,Odonnell High School,72.3,70.3,Public,959474
10986774,Jill Nielsen,9th,Dixon High School,72.9,70.2,Charter,870334
95081267,Scott Santiago,12th,Silva High School,76.3,20.1,Public,991918
19548948,Joseph Green,9th,Green High School,72.4,84.2,Charter,832670
30235382,Jeffrey Peterson,10th,Woods High School,65.3,94.1,Public,912243
80351326,Corey Freeman,9th,Dixon High School,,,Charter,870334
63086281,Molly Jacobson,12th,Wagner High School,99,67,Public,846745
56769049,William Mayo,11th,Green High School,76.8,58.1,Charter,832670
63077656,Michelle Hebert,12th,Fisher High School,65.2,81.7,Public,817615
58076989,Sarah Pugh,10th,Green High School,73.3,71.8,Charter,832670
18220513,Justin Kline,10th,Green High School,,55.5,Charter,832670
50982712,Eric Jordan,10th,Green High School,92.6,42,Charter,832670
74453764,Lawrence Hansen,11th,Green High School,81.4,56.6,Charter,832670
26308809,Cynthia Terrell,10th,Woods High School,61.3,88.7,Public,912243
42468435,Kenneth Mccall,12th,Woods High School,98.9,82,Public,912243
70372603,Michael Gillespie,11th,Green High School,93.2,76.1,Charter,832670
84212500,Bradley Wolfe,12th,Fisher High School,34.9,66.8,Public,817615
33967686,Gary Hunter,12th,Bowers High School,75.4,73.8,Public,848324
51203241,Teresa Estes,10th,Green High School,,55.8,Charter,832670
35654667,Tyler Charles,11th,Bowers High School,93.3,59.2,Public,848324
64403863,Sabrina Perez,10th,Dixon High School,83.5,71.1,Charter,870334
54160035,Gary Velazquez,10th,Sullivan High School,,57.5,Public,961125
40808835,Chase Wilcox,10th,Turner High School,42.5,73.9,Public,956438
12304901,Natalie Benjamin,11th,Montgomery High School,88.2,85,Charter,893368
21434914,Jenny Choi,9th,Green High School,69.2,86.1,Charter,832670
110565451,George Griffin,11th,Bowers High School,79.5,48.3,Public,848324
97626400,Jake Whitaker,10th,Wagner High School,61.2,73.6,Public,846745
95662042,Joseph Rodriguez,10th,Wagner High School,,66.2,Public,846745
38936586,Ruth Burns,12th,Montgomery High School,46.5,44.2,Charter,893368
20216641,Nancy Rivera,12th,Bowers High School,55.6,63.6,Public,848324
55228772,Kevin Orr,11th,Green High School,82.8,60.3,Charter,832670
80008679,Christopher Osborne,9th,Richard High School,59.3,87.6,Charter,889699
82854038,Raymond Hernandez,10th,Fisher High School,74.1,68.3,Public,817615
46991283,Devon Meza,11th,Wagner High School,85.1,60.6,Public,846745
108989609,Madison Oconnor,11th,Dixon High School,83.1,,Charter,870334
74373624,Trevor Nelson,9th,Bowers High School,65.3,69,Public,848324
25468960,Victor Porter,10th,Dixon High School,69.1,70.3,Charter,870334
51580414,Bryan Buchanan,11th,Silva High School,87.2,,Public,991918
16341711,Christina Gomez,9th,Turner High School,,76,Public,956438
112757597,Patricia Carr,9th,Bowers High School,86.8,49,Public,848324
41566765,Leslie Vargas,12th,Montgomery High School,69,67.8,Charter,893368
61697054,Brandi Sanchez,12th,Montgomery High School,75.4,75.5,Charter,893368
11225308,Debra Aguilar,12th,Fisher High School,53.9,78,Public,817615
66889045,Leonard Henderson,10th,Woods High School,68.4,61.6,Public,912243
43379552,Jennifer Sparks,12th,Silva High School,67.2,60.6,Public,991918
34234318,Gerald Mcdonald,12th,Fisher High School,43.7,,Public,817615
56670756,James Chavez,12th,Bowers High School,,47.6,Public,848324
47359455,Jennifer White,10th,Green High School,65.4,77.1,Charter,832670
120483390,Frederick Ellis,9th,Green High School,47.2,90.5,Charter,832670
23349162,Gary Norris,10th,Green High School,70.7,,Charter,832670
43219133,Bobby Burns,11th,Montgomery High School,66.9,88.3,Charter,893368
102371433,Susan Werner,9th,Green High School,55.1,64.5,Charter,832670
86113636,Sheryl Thomas,12th,Dixon High School,75.3,65.4,Charter,870334
102669967,Carlos Clark,11th,Sullivan High School,72.9,,Public,961125
22131245,Robert Conrad,10th,Fisher High School,64.5,42.2,Public,817615
27727557,Briana Scott,9th,Campos High School,76.5,62,Public,957299
21688870,Adriana Brown,9th,Sullivan High School,86.2,76.3,Public,961125
25947960,Rebecca Wood,9th,Silva High School,72,67.7,Public,991918
63252950,Richard Anderson,9th,Campbell High School,86.7,38.6,Charter,960726
12985032,Benjamin Marshall,10th,Woods High School,58.9,59.9,Public,912243
80976714,Dylan Ponce,11th,Montgomery High School,70.9,,Charter,893368
63291610,Tammy Swanson,11th,Campbell High School,90.4,64.4,Charter,960726
129025487,Timothy Smith,9th,Green High School,75.5,99.2,Charter,832670
63085622,Cheryl Patterson,9th,Montgomery High School,32.2,,Charter,893368
107849423,Tyler Dunn,10th,Woods High School,77.8,87.5,Public,912243
117762309,David Pitts,10th,Turner High School,68.6,51,Public,956438
127391773,David Mcclain,9th,Dixon High School,73.3,60.8,Charter,870334
72605488,Brandon Morrison,9th,Green High School,79.6,65.5,Charter,832670
108642153,Valerie Weaver,9th,Sullivan High School,94.3,,Public,961125
23595356,Nicole Delgado,10th,Silva High School,89,17.1,Public,991918
115403343,Edgar Smith,10th,Wagner High School,88.1,80.1,Public,846745
70518085,Devin Bryan,10th,Odonnell High School,76.8,41,Public,959474
64691772,Rebecca Roberson,12th,Woods High School,56,67.5,Public,912243
15097192,Barbara Thomas,9th,Dixon High School,76.5,70.5,Charter,870334
14336184,Stephen Cowan,11th,Silva High School,76.4,70.3,Public,991918
92520381,Tiffany Edwards,11th,Silva High School,83.7,62.9,Public,991918
93380915,Brandy Sanders,9th,Silva High School,56.2,78.7,Public,991918
108424656,Adam Bailey,10th,Green High School,,65.2,Charter,832670
22950905,Heather Mitchell,9th,Montgomery High School,77.6,77.4,Charter,893368
14770863,Margaret Young,9th,Fisher High School,95.7,66.8,Public,817615
52852316,Christopher Daniel,9th,Campos High School,,30.3,Public,957299
128517213,Diana Byrd,9th,Wagner High School,85.5,,Public,846745
30937800,Gwendolyn Mitchell,12th,Woods High School,73.3,73.7,Public,912243
38298185,Eric Taylor,11th,Silva High School,59.9,85.7,Public,991918
67259195,Jessica Hernandez,11th,Fisher High School,58,59.3,Public,817615
125013477,Teresa Gutierrez,11th,Silva High School,78.1,74.6,Public,991918
84322186,James Cobb,10th,Wagner High School,73.9,49.3,Public,846745
26157050,Stephanie Dawson,9th,Wagner High School,80,67,Public,846745
126061651,Charlene Fox,10th,Fisher High School,,70.1,Public,817615
62905952,Diana Morgan,10th,Fisher High School,82.2,68.9,Public,817615
52894206,Gabrielle Bishop,12th,Wagner High School,88.6,80.2,Public,846745
59403315,Susan Thomas,10th,Montgomery High School,48.7,44.8,Charter,893368
104913718,Russell Larson,11th,Campbell High School,72.3,39.6,Charter,960726
109113429,Sarah Franco,11th,Green High School,,61.8,Charter,832670
22256573,Whitney Tyler,9th,Sullivan High School,50.7,67.7,Public,961125
26420839,David Moreno,9th,Green High School,65,,Charter,832670
10759752,Michael Rhodes,9th,Woods High School,51.8,76.1,Public,912243
49587791,Duane Jackson,9th,Green High School,75.8,100,Charter,832670
10218374,Richard Ward,12th,Silva High School,44.1,23.1,Public,991918
109174390,Alyssa Smith,11th,Montgomery High School,70.4,62.7,Charter,893368
43064391,Alyssa Cruz,10th,Dixon High School,76.1,85.8,Charter,870334
36951330,Jason Shelton,11th,Dixon High School,80.7,71.3,Charter,870334
35235361,Evan Jackson,12th,Woods High School,81.2,78.8,Public,912243
15724795,Jack Johnson Jr.,11th,Richard High School,71.7,,Charter,889699
85525254,Rachel Phillips,10th,Montgomery High School,69.4,77.8,Charter,893368
102278031,Margaret Russell,9th,Chang High School,61.4,55.7,Charter,840132
115501025,Daniel Ball,9th,Green High School,73.4,43.4,Charter,832670
116795005,Daniel Williams,10th,Montgomery High School,69.5,21.3,Charter,893368
59153429,Andrew Taylor,9th,Campbell High School,75.2,42.8,Charter,960726
56982486,Justin Martinez,12th,Bowers High School,86.6,55,Public,848324
10875788,Pamela Thomas,10th,Green High School,,67.1,Charter,832670
116967943,Travis Jones,10th,Wagner High School,65.7,44.8,Public,846745
129910026,Aimee Brown,9th,Odonnell High School,48.9,58.8,Public,959474
79803186,Chad Anderson,9th,Green High School,68.2,68.1,Charter,832670
94479854,Jacob Vaughn,9th,Dixon High School,67.6,61.6,Charter,870334
10095762,Mark Vargas,9th,Wagner High School,68.1,51.7,Public,846745
70341074,Kayla Petersen,9th,Woods High School,65.7,96.3,Public,912243
51390442,Wayne Jones,12th,Montgomery High School,65.8,50.4,Charter,893368
35683324,Sean Malone,11th,Chang High School,95.3,73.6,Charter,840132
61847231,Lisa Hooper,11th,Montgomery High School,81,66.3,Charter,893368
22791494,Michael Villarreal,11th,Sullivan High School,91.5,,Public,961125
52392876,Melissa Payne,11th,Bowers High School,,32.8,Public,848324
25620355,Gordon Nguyen,12th,Silva High School,76.7,61.4,Public,991918
97952475,Roy Thomas,11th,Silva High School,83.4,69.2,Public,991918
92286890,Thomas Simon,9th,Green High School,56.2,79,Charter,832670
114426253,Zachary Pollard,11th,Fisher High School,63,,Public,817615
100580598,Amy Henry,9th,Sullivan High School,60.9,49,Public,961125
84726724,Rick Norton,11th,Silva High School,79.2,59.7,Public,991918
56460733,Bradley Pham,9th,Montgomery High School,72.2,81.2,Charter,893368
39901112,Emma Mccarty,11th,Montgomery High School,87.6,71.4,Charter,893368
105904881,Andrew Kirk,9th,Dixon High School,49.3,67.1,Charter,870334
93915898,Christopher Hatfield,9th,Silva High School,54.8,69.9,Public,991918
46108555,Ricardo Perez,12th,Dixon High School,99.8,56.9,Charter,870334
62769538,Nicholas Tanner,11th,Fisher High School,29.1,72.8,Public,817615
105368634,Michael Munoz,9th,Turner High School,,51.7,Public,956438
102418202,Cody Rhodes,10th,Dixon High School,60.3,61.7,Charter,870334
33149695,Laura Elliott,9th,Campos High School,67.4,71,Public,957299
76142510,George Cruz,11th,Bowers High School,83.8,59.4,Public,848324
100186824,Edward Sanchez,9th,Green High School,71.2,60.3,Charter,832670
14938799,Brandon Clarke,9th,Woods High School,40.8,77.8,Public,912243
48379544,Connor Smith,12th,Montgomery High School,53.7,82.3,Charter,893368
62083706,Adam Moss,12th,Montgomery High School,69.5,50.5,Charter,893368
29778410,Alicia Webb,11th,Richard High School,60.7,91.1,Charter,889699
63924246,Charles Flores,9th,Wagner High School,84.3,59.6,Public,846745
41802458,Mandy Price,10th,Wagner High School,50.2,55.3,Public,846745
126565953,Michelle Rowe,12th,Montgomery High School,72.6,53,Charter,893368
66150994,Michael Hall,12th,Richard High School,76.3,48.4,Charter,889699
71206516,Jessica Brown,10th,Green High School,76.3,76,Charter,832670
16760486,Sarah Phillips,10th,Fisher High School,,60.2,Public,817615
13322571,Tiffany Robinson,10th,Dixon High School,75.6,90,Charter,870334
86674874,Elijah Brooks,11th,Montgomery High School,85.2,85,Charter,893368
122106183,Douglas Anderson,9th,Montgomery High School,66,92,Charter,893368
89971480,Elizabeth Curry,10th,Turner High School,57.3,62.8,Public,956438
40238641,Eric Ball,11th,Wagner High School,78.9,55.4,Public,846745
17757430,Sean Ray,11th,Green High School,90.5,36.2,Charter,832670
25399233,Tina Barber,12th,Wagner High School,89.8,52,Public,846745
89037502,Theresa Williams,10th,Green High School,73.5,71.9,Charter,832670
56760158,Michael Johnson,11th,Green High School,91.1,82,Charter,832670
52462324,Tanya Thompson,10th,Campos High School,70.6,59.9,Public,957299
60973339,Jennifer Gonzalez,9th,Dixon High School,62.4,70.2,Charter,870334
72045271,Brenda Peterson,9th,Fisher High School,80.2,69.6,Public,817615
68582052,Heather Suarez,10th,Turner High School,,84.5,Public,956438
102861639,Caitlin Flynn,10th,Fisher High School,77.1,67.4,Public,817615
62581525,Daniel Beltran,10th,Dixon High School,69.1,68.9,Charter,870334
31143114,Anthony Brown,9th,Sullivan High School,77.9,53.1,Public,961125
81681493,David Wright,9th,Fisher High School,97.4,,Public,817615
69812132,Kyle Yang,9th,Odonnell High School,93.1,62.5,Public,959474
102817913,Gary Mills,9th,Green High School,73,57.6,Charter,832670
103307299,Jessica Parker,9th,Montgomery High School,80.2,88.9,Charter,893368
63750261,Patricia Nelson,12th,Fisher High School,51.4,78.7,Public,817615
